"index","customer_no","account_balance","acc_bal_running_total"
13895,2899,0,0
13896,2900,0,0
13897,2901,0,0
13898,2902,0,0
13899,2903,0,0
13900,2904,0,0
13901,2905,0,0
13902,2906,0,0
13903,2907,0,0
13904,2908,0,0
13905,2909,0,0
13906,2910,0,0
13907,2911,0,0
13908,2912,0,0
13909,2913,0,0
13910,2914,0,0
13911,2915,0,0
13912,2916,0,0
13913,2917,0.5,0
13914,2918,0,0
13915,2919,0,0
13916,2920,0,0
13917,2921,0,0
13918,2922,0,0
13919,2923,0,0
13920,2924,0,0
13921,2925,11.51,0
13922,2926,0,0
13923,2927,0,0
13924,2928,0,0
13925,2929,0,0
13926,560,0,0
13927,2930,0,0
13928,2931,0,0
13929,2932,0,0
13930,2933,0,0
13931,2934,0,0
13932,2935,0,0
13933,2936,0,0
13934,2937,0,0
13935,2938,0,0
13936,2939,0,0
13937,2940,0,0
13938,2941,0,0
13939,2942,6.38,0
13940,2943,0,0
13941,2944,0,0
13942,2945,0,0
13943,2946,0,0
13944,2947,0,0
13945,2948,0,0
13946,2949,0,0
13947,2950,0,0
13948,2951,0,0
13949,2952,0,0
13950,2953,0,0
13951,2954,0,0
13952,2955,0,0
13953,2956,0,0
13954,2957,0,0
13955,2958,0,0
13956,2959,0,0
13957,2960,0,0
13958,2961,0,0
13959,2962,0,0
13960,2963,0,0
13961,2964,0,0
13962,2965,0,0
13963,2966,0,0
13964,2967,0,0
13965,2968,0,0
13966,2969,0,0
13967,2970,0,0
13968,2971,0,0
13969,2972,0,0
13970,2973,0,0
13971,2974,0,0
13972,2975,0,0
13973,2976,0,0
13974,2977,16,0
13975,2978,0,0
13976,2979,0,0
13977,2980,0,0
13978,2981,0,0
13979,2982,0,0
13980,2983,0,0
13981,2984,0,0
13982,2985,0,0
13983,2987,0,0
13984,2988,0,0
13985,2989,0,0
13986,2990,0,0
13987,2991,0,0
13988,2992,0,0
13989,2993,0,0
13990,2994,0,0
13991,2995,0,0
13992,2996,0,0
13993,2997,0,0
13994,2998,0,0
13995,2999,0,0
13996,3000,0,0
13997,3001,0,0
13998,3002,0,0
13999,3003,0,0
14000,3004,0,0
14001,3005,0,0
14002,3006,0,0
14003,3007,0,0
14004,3008,1.59,0
14005,3009,0,0
14006,3010,0,0
14007,3011,0,0
14008,3012,0,0
14009,3013,0,0
14010,3014,0,0
14011,3015,0,0
14012,3016,0,0
14013,3017,0,0
14014,3018,0,0
14015,3019,0,0
14016,3020,0,0
14017,3021,0,0
14018,3022,0,0
14019,3023,0,0
14020,3024,0,0
14021,3025,0,0
14022,3026,0,0
14023,3027,0,0
14024,3028,0,0
14025,3029,0,0
14026,3030,0,0
14027,3031,0,0
14028,3032,0,0
14029,3033,0,0
14030,3034,0,0
14031,3035,0,0
14032,3036,0,0
14033,3037,0,0
14034,3038,0,0
14035,3039,0,0
14036,3040,0,0
14037,3041,0,0
14038,3042,0,0
14039,3043,0,0
14040,3044,0,0
14041,3045,0,0
14042,3046,0,0
14043,3047,0,0
14044,3048,0,0
14045,3049,0,0
14046,3050,0,0
14047,3051,0,0
14048,3052,0,0
14049,3053,0,0
14050,3054,0,0
14051,3055,0,0
14052,3056,0,0
14053,3057,0,0
14054,3058,0,0
14055,3059,0,0
14056,3060,0,0
14057,3061,0,0
14058,3062,0,0
14059,3063,-7.5,0
14060,3064,0,0
14061,3065,0,0
14062,3066,0,0
14063,3067,0,0
14064,3068,0,0
14065,3069,0,0
14066,3070,0,0
14067,3071,0,0
14068,3072,0,0
14069,3073,0,0
14070,3074,0,0
14071,3075,0,0
14072,3076,0,0
14073,3077,0,0
14074,3078,0,0
14075,3079,0,0
14076,3080,0,0
14077,3081,0,0
14078,3082,0,0
14079,3083,0,0
14080,3084,0,0
14081,3085,0,0
14082,3086,0,0
14083,3087,0,0
14084,3088,0,0
14085,3089,0,0
14086,3090,0,0
14087,3091,0,0
14088,3092,0,0
14089,3093,0,0
14090,3094,0,0
14091,3095,0,0
14092,3096,0,0
14093,3097,0,0
14094,3098,0,0
14095,3099,47.48,0
14096,3100,0,0
14097,3101,0,0
14098,3102,0,0
14099,3103,0,0
14100,3104,0,0
14101,3105,0,0
14102,3106,0,0
14103,3107,0,0
14104,3108,0,0
14105,3109,0,0
14106,3110,0,0
14107,3111,0,0
14108,3112,0,0
14109,3113,52.75,0
14110,3132,0,0
14111,3114,0,0
14112,3115,0,0
14113,3116,0,0
14114,3117,0,0
14115,3118,0,0
14116,3119,0,0
14117,3120,0,0
14118,3121,0,0
14119,3122,0,0
14120,3123,0,0
14121,3124,0,0
14122,3125,0,0
14123,3126,0,0
14124,3127,0,0
14125,3128,0,0
14126,3129,0,0
14127,3130,0,0
14128,3131,0,0
14129,3133,0,0
14130,3134,0,0
14131,3135,0,0
14132,3136,4.85,0
14133,3137,0,0
14134,3138,0,0
14135,3139,0,0
14136,3140,0,0
14137,3141,0,0
14138,3142,0,0
14139,3143,0,0
14140,3144,0,0
14141,3145,0,0
14142,3146,0,0
14143,3147,0,0
14144,3148,0,0
14145,3149,0,0
14146,3150,0,0
14147,3151,0,0
14148,3152,0,0
14149,3153,0,0
14150,3154,0,0
14151,3155,0,0
14152,3156,0,0
14153,3157,26.49,0
14154,3158,0,0
14155,3159,0,0
14156,3160,0,0
14157,3161,0.5,0
14158,3162,0,0
14159,3163,2,0
14160,3164,0,0
14161,3165,0,0
14162,3166,0,0
14163,3167,0,0
14164,3168,0,0
14165,3169,0,0
14166,3170,0,0
14167,3171,0,0
14168,3172,0,0
14169,3173,0,0
14170,3174,0,0
14171,3175,0,0
14172,3176,0,0
14173,3177,0,0
14174,3178,0,0
14175,3179,0,0
14176,3180,54.57,0
14177,3181,3.25,0
14178,3182,0,0
14179,3183,0,0
14180,3184,0,0
14181,3185,0,0
14182,3186,0,0
14183,3187,0,0
14184,3188,116.16,0
14185,3189,0,0
14186,3190,0,0
14187,3191,0,0
14188,3192,0,0
14189,3193,43.07,0
14190,3194,0,0
14191,3195,0,0
14192,3196,0,0
14193,3197,0,0
14194,3198,0,0
14195,3199,0,0
14196,3200,0,0
14197,3201,0,0
14198,3202,0,0
14199,3203,0,0
14200,3204,0,0
14201,3205,0,0
14202,3206,0,0
14203,3207,0,0
14204,3208,0,0
14205,3209,0,0
14206,3210,0,0
14207,3211,0,0
14208,3212,0,0
14209,3213,0,0
14210,3214,0,0
14211,3215,0,0
14212,3216,0,0
14213,3217,0,0
14214,3218,0,0
14215,3219,0,0
14216,3220,0,0
14217,3221,0,0
14218,3222,0,0
14219,3223,0,0
14220,3224,0,0
14221,3225,0,0
14222,3226,0,0
14223,3227,0,0
14224,3228,0,0
14225,3229,0,0
14226,3230,0,0
14227,3231,0,0
14228,3232,0,0
14229,3233,0,0
14230,3234,0,0
14231,3236,0,0
14232,3237,0,0
14233,3238,0,0
14234,3239,0,0
14235,3240,0,0
14236,3241,0,0
14237,3242,0,0
14238,3243,0,0
14239,3244,0,0
14240,3245,0,0
14241,3246,0,0
14242,3247,0,0
14243,3248,0,0
14244,3249,0,0
14245,3250,0,0
14246,3251,0,0
14247,3252,0,0
14248,3253,0,0
14249,3254,0,0
14250,3255,0,0
14251,3256,0,0
14252,3257,0,0
14253,3258,0,0
14254,3259,0,0
14255,3260,0,0
14256,3261,0,0
14257,3262,0,0
14258,3263,0,0
14259,3264,0,0
14260,3265,0,0
14261,3266,0,0
14262,3235,0,0
14263,3267,0,0
14264,3268,0,0
14265,3269,0,0
14266,3270,0,0
14267,3271,0,0
14268,3272,0,0
14269,3273,0,0
14270,3274,0,0
14271,3275,0,0
14272,3276,0,0
14273,3277,0,0
14274,3278,0,0
14275,3279,0,0
14276,3280,0,0
14277,3281,0,0
14278,3282,0,0
14279,3283,0,0
14280,3284,0,0
14281,3285,0,0
14282,3286,0,0
14283,3287,0,0
14284,3288,0,0
14285,3289,28.7,0
14286,3290,0,0
14287,3291,0,0
14288,3292,0,0
14289,3293,0,0
14290,3294,0,0
14291,3295,0,0
14292,3296,0,0
14293,3297,0,0
14294,3298,0,0
14295,3299,0,0
14296,3300,0,0
14297,3301,0,0
14298,3302,0,0
14299,3303,3.6,0
14300,3304,0,0
14301,3305,21.68,0
14302,3306,0,0
14303,3307,0,0
14304,3308,0,0
14305,3309,0,0
14306,3310,0,0
14307,3311,0,0
14308,3312,0,0
14309,3313,0,0
14310,3314,0,0
14311,3315,0,0
14312,3316,0,0
14313,3317,0,0
14314,3318,0,0
14315,3319,0,0
14316,3320,0,0
14317,3321,0,0
14318,3322,0,0
14319,3323,0,0
14320,3324,6.3,0
14321,3325,0,0
14322,3326,0,0
14323,3327,6.98,0
14324,3328,0,0
14325,3329,0,0
14326,3330,0,0
14327,3331,0,0
14328,3332,0,0
14329,3333,0,0
14330,3334,0,0
14331,5,0,0
14332,3335,0,0
14333,3336,0,0
14334,3337,0,0
14335,3338,0,0
14336,3339,0,0
14337,3340,0,0
14338,3341,0,0
14339,3342,0,0
14340,3343,0,0
14341,3344,0,0
14342,3345,0,0
14343,3346,0,0
14344,3347,0,0
14345,3348,0,0
14346,3349,0,0
14347,3350,0,0
14348,3351,0,0
14349,3352,0,0
14350,3353,0,0
14351,3354,0,0
14352,3355,0,0
14353,3356,0,0
14354,3357,0,0
14355,3358,0,0
14356,3359,0,0
14357,3360,0,0
14358,3361,0,0
14359,3362,0,0
14360,3363,0,0
14361,3364,0,0
14362,3365,0,0
14363,3366,0,0
14364,3367,0,0
14365,3368,0,0
14366,3369,0,0
14367,3370,0,0
14368,3371,0,0
14369,3372,0,0
14370,3373,0,0
14371,3374,0,0
14372,3375,0,0
14373,3376,0,0
14374,3377,0,0
14375,3378,0,0
14376,3379,0,0
14377,3380,0,0
14378,3381,0,0
14379,3382,0,0
14380,3383,0,0
14381,3384,0,0
14382,3385,0,0
14383,3386,0,0
14384,3387,0,0
14385,3388,0,0
14386,3389,0,0
14387,3390,0,0
14388,3391,0,0
14389,3392,0,0
14390,3393,0,0
14391,3394,0,0
14392,3395,0,0
14393,3396,0,0
14394,3397,0,0
14395,3398,0,0
14396,3399,0,0
14397,3400,0,0
14398,3401,0,0
14399,3402,0,0
14400,3403,0,0
14401,3404,0,0
14402,3405,0,0
14403,3406,0,0
14404,3407,0,0
14405,3408,0,0
14406,3409,0,0
14407,3410,0,0
14408,3411,0,0
14409,3412,0,0
14410,3413,0,0
14411,3414,0,0
14412,3415,0,0
14413,3416,0,0
14414,3417,0,0
14415,3418,0,0
14416,3419,0,0
14417,3420,0,0
14418,3421,0,0
14419,3422,0,0
14420,3423,50.34,0
14421,3424,0,0
14422,3425,0,0
14423,3426,0,0
14424,3427,0,0
14425,3428,0,0
14426,3429,0,0
14427,3430,0,0
14428,3431,0,0
14429,3432,45.95,0
14430,3433,0,0
14431,3434,0,0
14432,3435,0,0
14433,3436,0,0
14434,3437,0,0
14435,3438,0,0
14436,3439,0,0
14437,3440,0,0
14438,3441,0,0
14439,3442,0,0
14440,3443,0,0
14441,3444,0,0
14442,3445,0,0
14443,3446,0,0
14444,3447,0,0
14445,3448,0,0
14446,3449,0,0
14447,3450,0,0
14448,3451,0,0
14449,3452,0,0
14450,3453,0,0
14451,3454,0,0
14452,3455,0,0
14453,3456,0,0
14454,3457,0,0
14455,3458,0,0
14456,3459,0,0
14457,3460,0,0
14458,3461,0,0
14459,3462,0,0
14460,3463,0,0
14461,3464,0,0
14462,3465,0,0
14463,4000,0,0
14464,4003,0,0
14465,4009,0,0
14466,4010,0,0
14467,4011,0,0
14468,4012,0,0
14469,3466,0,0
14470,3467,0,0
14471,3468,0,0
14472,3469,0,0
14473,3470,0,0
14474,3471,0,0
14475,3472,0,0
14476,3473,0,0
14477,3474,0,0
14478,3475,0,0
14479,3476,0,0
14480,3477,0,0
14481,3478,0,0
14482,3479,0,0
14483,3480,0,0
14484,3481,0,0
14485,3482,0,0
14486,3483,0,0
14487,3484,0,0
14488,4013,0,0
14489,4014,0,0
14490,4015,0,0
14491,4016,0,0
14492,4017,0,0
14493,4018,0,0
14494,4019,0,0
14495,4021,0,0
14496,4022,0,0
14497,4023,0,0
14498,4024,0,0
14499,4025,0.5,0
14500,4026,0,0
14501,4027,0,0
14502,4028,21.54,0
14503,4029,0,0
14504,4030,0,0
14505,4031,0,0
14506,4032,0,0
14507,4033,0,0
14508,4034,0,0
14509,4035,0,0
14510,4036,16.31,0
14511,4037,0,0
14512,4038,0,0
14513,4039,0,0
14514,4040,0,0
14515,4041,0,0
14516,4042,0,0
14517,4043,0,0
14518,4044,0,0
14519,4045,0,0
14520,4046,0,0
14521,4047,0,0
14522,4048,0,0
14523,4049,0,0
14524,4050,0,0
14525,4051,0,0
14526,4052,0,0
14527,4053,0,0
14528,4054,0,0
14529,4055,0,0
14530,4056,0,0
14531,4057,0,0
14532,4058,65.01,0
14533,4059,0,0
14534,4060,0,0
14535,4061,0,0
14536,4062,0,0
14537,4063,0,0
14538,4064,0,0
14539,4065,0,0
14540,4066,0,0
14541,4067,0,0
14542,4068,0,0
14543,4069,0,0
14544,4070,0,0
14545,4071,0,0
14546,4072,27.28,0
14547,4073,0,0
14548,4074,0,0
14549,4075,0,0
14550,4076,0,0
14551,4077,0,0
14552,4078,0,0
14553,4079,0,0
14554,4080,0,0
14555,4081,0,0
14556,4082,0,0
14557,4083,0,0
14558,4084,0,0
14559,4085,0,0
14560,4086,0,0
14561,4087,0,0
14562,4088,0,0
14563,4089,0,0
14564,4090,0,0
14565,4091,0,0
14566,4092,0,0
14567,4093,0,0
14568,4094,0,0
14569,4095,0,0
14570,4096,0,0
14571,4097,0.4,0
14572,4098,0,0
14573,4099,0,0
14574,4100,0,0
14575,4101,0,0
14576,4102,0,0
14577,4103,0,0
14578,4104,0,0
14579,4105,0,0
14580,4106,0,0
14581,4107,0,0
14582,4108,0,0
14583,4109,0,0
14584,4110,0,0
14585,4111,0,0
14586,4112,0,0
14587,4113,0,0
14588,4114,0,0
14589,4115,0,0
14590,4116,0,0
14591,4117,0,0
14592,4118,9.5,0
14593,4119,2.8,0
14594,4120,0,0
14595,4121,0,0
14596,4122,0,0
14597,4123,0,0
14598,4124,0,0
14599,4125,0,0
14600,4126,0,0
14601,4127,0,0
14602,4128,0,0
14603,4129,0,0
14604,4130,0,0
14605,4131,0,0
14606,4132,0,0
14607,4133,0,0
14608,4134,0,0
14609,4135,0,0
14610,4136,0,0
14611,4137,0,0
14612,4138,0,0
14613,4139,0,0
14614,4140,0,0
14615,4141,0,0
14616,4142,0,0
14617,4143,0,0
14618,4144,0,0
14619,4145,0,0
14620,4146,0,0
14621,4147,0,0
14622,4148,0,0
14623,4149,0,0
14624,4150,29.14,0
14625,4151,0,0
14626,4152,0,0
14627,4153,0,0
14628,4154,0,0
14629,4155,0,0
14630,4156,0,0
14631,4157,0,0
14632,4158,0,0
14633,4159,54.4,0
14634,4160,0,0
14635,4161,0,0
14636,4162,0,0
14637,4163,0,0
14638,4164,0,0
14639,4165,0,0
14640,4166,0,0
14641,4167,0,0
14642,4168,0,0
14643,4169,0,0
14644,4170,0,0
14645,4171,0,0
14646,4172,0,0
14647,4173,25.95,0
14648,4174,0,0
14649,4175,0,0
14650,4176,0,0
14651,4177,0,0
14652,4178,0,0
14653,4179,0,0
14654,4180,0,0
14655,4181,0,0
14656,4182,0,0
14657,4183,0,0
14658,4184,0,0
14659,4185,0,0
14660,4186,0,0
14661,4187,0,0
14662,4188,0,0
14663,4189,0,0
14664,4190,0,0
14665,4191,0,0
14666,4192,0,0
14667,4193,0,0
14668,4238,0,0
14669,4194,0,0
14670,4195,0,0
14671,4196,0,0
14672,4197,0,0
14673,4198,0,0
14674,4199,0,0
14675,4200,0,0
14676,4201,0,0
14677,4202,0,0
14678,4203,0,0
14679,4204,0,0
14680,4205,0,0
14681,4206,0,0
14682,4207,0,0
14683,4208,0,0
14684,4209,99.87,0
14685,4210,0,0
14686,4211,0,0
14687,4212,0,0
14688,4213,0,0
14689,4214,0,0
14690,4215,0,0
14691,4216,0,0
14692,4217,0,0
14693,4218,0,0
14694,4219,0,0
14695,4220,0,0
14696,4221,0,0
14697,4222,0,0
14698,4223,0,0
14699,4224,0,0
14700,4225,0,0
14701,4226,0,0
14702,4227,0,0
14703,4228,0,0
14704,4229,0,0
14705,4230,0,0
14706,4231,0,0
14707,4232,0,0
14708,600,0,0
14709,4233,0,0
14710,4234,0,0
14711,4236,0,0
14712,4237,0,0
14713,7003,0,0
14714,7004,0,0
14715,7005,0,0
14716,7006,0,0
14717,7007,0,0
14718,7008,0,0
14719,7009,0,0
14720,7010,0,0
14721,7011,0,0
14722,7012,0,0
14723,7013,0,0
14724,7014,39.6,0
14725,4240,0,0
14726,4241,0,0
14727,4242,0,0
14728,4243,0,0
14729,4244,0,0
14730,4245,0,0
14731,4246,0,0
14732,4247,0,0
14733,4248,0,0
14734,4249,0,0
14735,4250,0,0
14736,4251,0,0
14737,4252,0,0
14738,4253,0,0
14739,4254,0,0
14740,4255,0,0
14741,4256,0,0
14742,4257,0,0
14743,4258,0,0
14744,4259,0,0
14745,4260,0,0
14746,4261,0,0
14747,4262,0,0
14748,4263,0,0
14749,4264,0,0
14750,4265,0,0
14751,4266,0,0
14752,4267,0,0
14753,4268,0,0
14754,4269,0,0
14755,4270,0,0
14756,4271,0,0
14757,4272,0,0
14758,4273,0,0
14759,4274,0,0
14760,4275,1,0
14761,4276,0,0
14762,4277,0,0
14763,4278,0,0
14764,4279,0,0
14765,4280,0,0
14766,4281,0,0
14767,4282,0,0
14768,4283,0,0
14769,4284,0,0
14770,4285,13.17,0
14771,4286,0,0
14772,4287,0,0
14773,4288,0,0
14774,4289,0,0
14775,4290,31.61,0
14776,4291,0,0
14777,4292,0,0
14778,4293,0,0
14779,4294,0,0
14780,4295,0,0
14781,4296,35.52,0
14782,4297,0,0
14783,4298,0,0
14784,4299,0,0
14785,4300,0,0
14786,4301,0,0
14787,4302,0,0
14788,4303,0,0
14789,4304,0,0
14790,4305,0,0
14791,4306,0,0
14792,4307,0,0
14793,4308,0,0
14794,4309,0,0
14795,4310,0,0
14796,4311,0,0
14797,4312,0,0
14798,4313,0,0
14799,4314,0,0
14800,4315,0,0
14801,4316,0,0
14802,4317,0,0
14803,4318,0,0
14804,4319,0,0
14805,4320,0,0
14806,4321,0,0
14807,4322,0,0
14808,4323,0,0
14809,4324,0,0
14810,4325,0,0
14811,4326,0,0
14812,4327,0,0
14813,4328,0,0
14814,4329,0,0
14815,4330,0,0
14816,4331,0,0
14817,4332,0,0
14818,4333,0,0
14819,4334,0,0
14820,4335,0,0
14821,4336,128.96,0
14822,4337,0,0
14823,4338,0,0
14824,4339,0,0
14825,4340,0,0
14826,4341,0,0
14827,4342,0,0
14828,4343,0,0
14829,4344,0,0
14830,4345,0,0
14831,4346,64.3,0
14832,4347,7,0
14833,4348,0,0
14834,4349,0,0
14835,4350,0,0
14836,4351,0,0
14837,4352,0,0
14838,4353,0,0
14839,4354,0,0
14840,4355,0,0
14841,4356,0,0
14842,4357,0,0
14843,4358,-2.48,0
14844,4359,0,0
14845,4360,0,0
14846,4361,0,0
14847,4362,0,0
14848,4363,0,0
14849,4364,0,0
14850,4365,0,0
14851,4366,0,0
14852,4367,0,0
14853,4368,0,0
14854,4369,0,0
14855,4370,0,0
14856,4371,0,0
14857,4372,0,0
14858,4373,0,0
14859,4374,0,0
14860,4375,0,0
14861,4376,0,0
14862,4377,0,0
14863,4378,0,0
14864,4379,0,0
14865,4380,0,0
14866,4381,0,0
14867,4382,0,0
14868,4383,0,0
14869,4384,0,0
14870,4385,0,0
14871,4386,0,0
14872,4387,0,0
14873,4388,0,0
14874,4389,0,0
14875,4390,0,0
14876,4391,0,0
14877,4392,0,0
14878,4393,0,0
14879,4394,0,0
14880,4395,0,0
14881,4396,0,0
14882,4397,0,0
14883,4398,0,0
14884,4399,0,0
14885,4400,0,0
14886,4401,24.36,0
14887,4402,0,0
14888,4403,1.43,0
14889,4404,0,0
14890,4405,0,0
14891,4406,0,0
14892,4407,0,0
14893,4408,-3,0
14894,4409,0,0
14895,4410,0,0
14896,4411,0,0
14897,4412,0,0
14898,4413,0,0
14899,4414,0,0
14900,4415,0,0
14901,4416,0,0
14902,4417,0,0
14903,4418,0,0
14904,4419,0,0
14905,4420,0,0
14906,4421,0,0
14907,4422,0,0
14908,4423,0,0
14909,4424,0,0
14910,4425,0,0
14911,4426,0,0
14912,4427,0,0
14913,4428,4.28,0
14914,4429,0,0
14915,4430,0,0
14916,4431,0,0
14917,4432,0,0
14918,4433,0,0
14919,4434,0,0
14920,4435,0,0
14921,4436,0,0
14922,4437,0,0
14923,4438,0,0
14924,4439,0,0
14925,4440,0,0
14926,4441,0,0
14927,4442,0,0
14928,4443,0,0
14929,4444,0,0
14930,4445,0,0
14931,4446,0,0
14932,4447,0,0
14933,4448,0,0
14934,4449,0,0
14935,4450,0,0
14936,4451,0,0
14937,4452,0,0
14938,4453,0,0
14939,4454,0,0
14940,4455,0,0
14941,4456,0,0
14942,4457,0,0
14943,4458,0,0
14944,4459,0,0
14945,4460,0,0
14946,4461,0,0
14947,4462,0,0
14948,4463,0,0
14949,4464,0,0
14950,4465,0,0
14951,4466,0,0
14952,4467,0,0
14953,4468,0,0
14954,4469,0,0
14955,4470,0,0
14956,4471,0,0
14957,4472,0,0
14958,4473,0,0
14959,4474,0,0
14960,4475,0,0
14961,4476,0,0
14962,4477,0,0
14963,4478,0,0
14964,4479,0,0
14965,4480,0,0
14966,4481,0,0
14967,4482,0,0
14968,4483,0,0
14969,4484,0,0
14970,4485,0,0
14971,4486,0,0
14972,4487,0,0
14973,4488,0,0
14974,4489,15.76,0
14975,4490,0,0
14976,4491,0,0
14977,4492,0,0
14978,4493,0,0
14979,4494,0,0
14980,4495,0,0
14981,4496,43.91,0
14982,4497,11.93,0
14983,4498,0,0
14984,4499,0,0
14985,4500,0,0
14986,4501,0,0
14987,4502,0,0
14988,4503,0,0
14989,4504,0,0
14990,4505,0,0
14991,4506,0,0
14992,4507,0,0
14993,4508,0,0
14994,4509,0,0
14995,4510,0,0
14996,4511,0,0
14997,4512,0,0
14998,4513,0,0
14999,4514,0,0
15000,4515,0,0
15001,4516,0,0
15002,4517,0,0
15003,4518,0,0
15004,4519,0,0
15005,4520,0,0
15006,4521,0,0
15007,4522,0,0
15008,4523,0,0
15009,4524,0,0
15010,4525,0,0
15011,4526,0,0
15012,4527,0,0
15013,4528,0,0
15014,4529,0,0
15015,4530,0,0
15016,4531,0,0
15017,4532,0,0
15018,4533,0,0
15019,4534,0,0
15020,4535,0,0
15021,4536,0,0
15022,4537,0,0
15023,4538,0,0
15024,4539,0,0
15025,4540,0,0
15026,4541,0,0
15027,4542,0,0
15028,4543,0,0
15029,4544,0,0
15030,4545,0,0
15031,4546,0,0
15032,4547,0,0
15033,4548,0,0
15034,4549,0,0
15035,4550,0,0
15036,4551,0,0
15037,4552,0,0
15038,4553,0,0
15039,4554,84.19,0
15040,4555,0,0
15041,4556,0,0
15042,4557,0,0
15043,4558,0,0
15044,4559,44.2,0
15045,4560,22.36,0
15046,4561,0,0
15047,4562,0,0
15048,4563,0,0
15049,4564,0,0
15050,4565,0,0
15051,4566,0,0
15052,4567,0,0
15053,4568,0,0
15054,4569,0,0
15055,4570,0,0
15056,4571,0,0
15057,4572,123.54,0
15058,4573,0,0
15059,4574,0,0
15060,4575,0,0
15061,4576,50.1,0
15062,4577,0,0
15063,4578,0,0
15064,4579,-1.5,0
15065,4580,0,0
15066,4581,0,0
15067,4582,0,0
15068,4583,0,0
15069,4584,0,0
15070,4585,26.31,0
15071,4586,0,0
15072,4587,0,0
15073,4588,0,0
15074,4589,18.31,0
15075,4590,116.05,0
15076,4591,0,0
15077,4592,0,0
15078,4593,85.81,0
15079,4594,0,0
15080,4595,0,0
15081,4596,79.09,0
15082,4597,0,0
15083,4598,0.5,0
15084,4599,0,0
15085,4600,0,0
15086,4601,0,0
15087,4602,0,0
15088,4603,0,0
15089,4604,0,0
15090,4605,0,0
15091,4606,0,0
15092,4607,0,0
15093,4608,0,0
15094,4609,0,0
15095,4610,0,0
15096,4611,0,0
15097,4612,0,0
15098,4613,0,0
15099,4614,0,0
15100,4615,0,0
15101,4616,0,0
15102,4617,0,0
15103,4618,0,0
15104,4619,0,0
15105,4620,0,0
15106,4621,0,0
15107,4622,0,0
15108,4623,0,0
15109,4624,0,0
15110,4625,0,0
15111,4626,0,0
15112,4627,0,0
15113,4628,0,0
15114,4629,0,0
15115,4630,0,0
15116,4631,0,0
15117,4632,0,0
15118,4633,0,0
15119,4634,0,0
15120,4635,0,0
15121,4636,0,0
15122,4637,0,0
15123,4638,0,0
15124,4639,0,0
15125,4640,0.5,0
15126,4641,0,0
15127,4642,120.6,0
15128,4643,0,0
15129,4644,0,0
15130,4645,0,0
15131,4646,0,0
15132,4647,0,0
15133,4648,0,0
15134,4649,0,0
15135,4650,0,0
15136,4651,0,0
15137,4652,0,0
15138,4653,0,0
15139,4654,0,0
15140,4655,0,0
15141,4656,0,0
15142,4657,0,0
15143,4658,0,0
15144,4659,115.91,0
15145,4660,0,0
15146,4661,89.2,0
15147,4662,0,0
15148,4663,0,0
15149,4664,0,0
15150,4665,0,0
15151,4666,0,0
15152,4667,0,0
15153,4668,0,0
15154,4669,0,0
15155,4670,0,0
15156,4671,0,0
15157,4672,0,0
15158,4673,0,0
15159,4674,0,0
15160,4675,0,0
15161,4676,0,0
15162,4677,0,0
15163,4678,0,0
15164,4679,0,0
15165,4680,0,0
15166,4681,0,0
15167,4682,0,0
15168,4683,0,0
15169,4684,0,0
15170,4685,0,0
15171,4686,0,0
15172,4687,0,0
15173,4688,0,0
15174,4689,0,0
15175,4690,0,0
15176,4691,0,0
15177,4692,30.93,0
15178,4693,0,0
15179,4694,0,0
15180,4695,56.32,0
15181,4696,0,0
15182,4697,0,0
15183,4698,0,0
15184,4699,0,0
15185,4700,0,0
15186,4701,0,0
15187,4702,10.47,0
15188,4703,0,0
15189,4704,0,0
15190,4705,0,0
15191,4706,0,0
15192,4707,0,0
15193,4708,0,0
15194,4709,0,0
15195,4710,0,0
15196,4711,0,0
15197,4712,0,0
15198,4713,0,0
15199,4714,193.85,0
15200,4715,0,0
15201,4716,0,0
15202,4717,0,0
15203,4718,0,0
15204,4719,0,0
15205,4720,0,0
15206,4721,0,0
15207,4722,0,0
15208,4723,0,0
15209,4724,0,0
15210,4725,0,0
15211,4726,0,0
15212,4727,0,0
15213,4728,0,0
15214,4729,0,0
15215,4730,0,0
15216,4731,107.06,0
15217,4732,0,0
15218,4733,0,0
15219,4734,0,0
15220,4735,129.05,0
15221,4736,41.56,0
15222,4737,0,0
15223,4738,0,0
15224,4739,0,0
15225,4740,0,0
15226,4741,0,0
15227,4742,0,0
15228,4743,0,0
15229,4744,0,0
15230,4745,0,0
15231,4746,0,0
15232,4747,0,0
15233,4748,140.68,0
15234,4749,0,0
15235,4750,0,0
15236,4751,0,0
15237,4752,0,0
15238,4753,0,0
15239,4754,0,0
15240,4755,0,0
15241,4756,0,0
15242,4757,0,0
15243,4758,0,0
15244,4759,0,0
15245,4760,0,0
15246,4761,0,0
15247,4762,0,0
15248,4763,0,0
15249,4764,0,0
15250,4765,0,0
15251,4766,0,0
15252,4767,0,0
15253,4768,0,0
15254,4769,0,0
15255,4770,0,0
15256,4771,0,0
15257,4772,0,0
15258,4773,0,0
15259,4774,0,0
15260,4775,0,0
15261,4776,0,0
15262,4777,0,0
15263,4778,0,0
15264,4779,0,0
15265,4780,0,0
15266,4781,0,0
15267,4782,0,0
15268,4783,0,0
15269,4784,0,0
15270,4785,0,0
15271,4786,0,0
15272,4787,0,0
15273,4788,0,0
15274,4789,0,0
15275,4790,109.11,0
15276,4791,15.53,0
15277,4792,0,0
