"INDEX","CUSTOMER NO","Account Balance","ACCBALRUNINGTOTAL11"
15593,"5108",0.0000,0.0000
15594,"5109",0.0000,0.0000
15595,"5110",0.0000,0.0000
15596,"5111",0.0000,0.0000
15597,"5112",0.0000,0.0000
15598,"5113",0.0000,0.0000
15599,"5114",0.0000,0.0000
15600,"5115",0.0000,0.0000
15601,"5116",0.0000,0.0000
15602,"5117",0.0000,0.0000
15603,"5118",0.0000,0.0000
15604,"5119",0.0000,0.0000
15605,"5120",0.0000,0.0000
15606,"5121",0.5951,0.0000
15607,"5122",0.0000,0.0000
15608,"5123",0.0000,0.0000
15609,"5124",0.0000,0.0000
15610,"5125",0.0000,0.0000
15611,"5126",0.0000,0.0000
15612,"5127",0.0000,0.0000
15613,"5128",0.0000,0.0000
15614,"5129",0.0000,0.0000
15615,"5130",0.0000,0.0000
15616,"5131",0.0000,0.0000
15617,"5132",0.0000,0.0000
15618,"5133",0.0000,0.0000
15619,"5134",0.0000,0.0000
15620,"5135",0.0000,0.0000
15621,"5136",0.0000,0.0000
15622,"5137",2.9750,0.0000
15623,"5138",0.0000,0.0000
15624,"5139",0.0000,0.0000
15625,"5140",0.0000,0.0000
15626,"5141",0.0000,0.0000
15627,"5142",0.0000,0.0000
15628,"5143",93.4825,0.0000
15629,"5144",15.3138,0.0000
15630,"5145",0.0000,0.0000
15631,"5146",0.0000,0.0000
15632,"5147",0.0000,0.0000
15633,"5148",0.0000,0.0000
15634,"5149",0.0000,0.0000
15635,"5150",0.0000,0.0000
15636,"5151",0.0000,0.0000
15637,"5152",0.0000,0.0000
15638,"5153",0.0000,0.0000
15639,"5154",0.0000,0.0000
15640,"5155",0.0000,0.0000
15641,"5156",0.0000,0.0000
15642,"5157",0.0000,0.0000
15643,"5158",0.0000,0.0000
15644,"5159",0.0000,0.0000
15645,"5160",4.1814,0.0000
15646,"5161",0.0000,0.0000
15647,"5162",0.0000,0.0000
15648,"5163",0.0000,0.0000
15649,"5164",0.0000,0.0000
15650,"5165",0.0000,0.0000
15651,"5166",0.0000,0.0000
15652,"5167",0.0000,0.0000
15653,"5168",0.0000,0.0000
15654,"5169",0.5000,0.0000
15655,"5170",0.0000,0.0000
15656,"5171",0.0000,0.0000
15657,"5172",0.0000,0.0000
15658,"5173",0.0000,0.0000
15659,"5174",0.0000,0.0000
15660,"5175",0.0000,0.0000
15661,"5176",0.0000,0.0000
15662,"5177",0.0000,0.0000
15663,"5178",104.4218,0.0000
15664,"5179",0.0000,0.0000
15665,"5180",0.0000,0.0000
15666,"5181",0.0000,0.0000
15667,"5182",0.0000,0.0000
15668,"5183",0.0000,0.0000
15669,"5184",0.0000,0.0000
15670,"5185",0.0000,0.0000
15671,"5186",0.0000,0.0000
15672,"5187",0.0000,0.0000
15673,"5188",0.0000,0.0000
15674,"5189",0.0000,0.0000
15675,"5190",0.0000,0.0000
15676,"5191",0.0000,0.0000
15677,"5192",0.0000,0.0000
15678,"5193",0.0000,0.0000
15679,"5194",0.0000,0.0000
15680,"5195",0.0000,0.0000
15681,"5196",0.0000,0.0000
15682,"5197",0.0000,0.0000
15683,"5198",0.0000,0.0000
15684,"5199",0.0000,0.0000
15685,"5200",0.0000,0.0000
15686,"5201",0.0000,0.0000
15687,"5202",0.0000,0.0000
15688,"5203",0.0000,0.0000
15689,"5204",28.9700,0.0000
15690,"5205",0.0000,0.0000
15691,"5206",0.0000,0.0000
15692,"5207",0.0000,0.0000
15693,"5208",0.0000,0.0000
15694,"5209",0.0000,0.0000
15695,"5210",0.0000,0.0000
15696,"5211",0.0000,0.0000
15697,"5212",0.0000,0.0000
15698,"5213",0.0000,0.0000
15699,"5214",0.0000,0.0000
15700,"5215",0.0000,0.0000
15701,"5216",0.0000,0.0000
15702,"5217",0.0000,0.0000
15703,"5218",0.0000,0.0000
15704,"5219",0.0000,0.0000
15705,"5220",0.0000,0.0000
15706,"5221",0.0000,0.0000
15707,"5222",0.0000,0.0000
15708,"5223",0.0000,0.0000
15709,"5224",66.1547,0.0000
15710,"5225",0.0000,0.0000
15711,"5226",0.0000,0.0000
15712,"5227",0.0000,0.0000
15713,"5228",0.0000,0.0000
15714,"5229",0.0000,0.0000
15715,"5230",0.0000,0.0000
15716,"5231",0.0000,0.0000
15717,"5232",0.0000,0.0000
15718,"5233",4.1311,0.0000
15719,"5234",0.0000,0.0000
15720,"5235",0.0000,0.0000
15721,"5236",0.0000,0.0000
15722,"5237",0.0000,0.0000
15723,"5238",0.0000,0.0000
15724,"5239",0.0000,0.0000
15725,"5240",0.0000,0.0000
15726,"5241",0.0000,0.0000
15727,"5242",0.0000,0.0000
15728,"5243",-1.0050,0.0000
15729,"5244",0.0000,0.0000
15730,"5245",0.0000,0.0000
15731,"5246",0.0000,0.0000
15732,"5247",0.0000,0.0000
15733,"5248",0.0000,0.0000
15734,"5249",0.0000,0.0000
15735,"5250",0.0000,0.0000
15736,"5251",0.0000,0.0000
15737,"5252",0.0000,0.0000
15738,"5253",0.0000,0.0000
15739,"5254",0.0000,0.0000
15740,"5255",0.0000,0.0000
15741,"5256",0.0000,0.0000
15742,"5257",0.0000,0.0000
15743,"5258",0.0000,0.0000
15744,"5259",0.0000,0.0000
15745,"5260",0.0000,0.0000
15746,"5261",0.0000,0.0000
15747,"5262",0.0000,0.0000
15748,"5263",108.9075,0.0000
15749,"5264",0.0000,0.0000
15750,"5265",0.0000,0.0000
15751,"5266",0.0000,0.0000
15752,"5267",0.0000,0.0000
15753,"5268",0.0000,0.0000
15754,"5269",0.0000,0.0000
15755,"5270",0.0000,0.0000
15756,"5271",0.0000,0.0000
15757,"5272",0.0000,0.0000
15758,"5273",0.0000,0.0000
15759,"5274",0.0000,0.0000
15760,"5275",0.0000,0.0000
15761,"5276",0.0000,0.0000
15762,"5277",0.5000,0.0000
15763,"5278",0.0000,0.0000
15764,"5279",0.0000,0.0000
15765,"5280",0.0000,0.0000
15766,"5281",0.0000,0.0000
15767,"5282",0.0000,0.0000
15768,"5283",0.0000,0.0000
15769,"5284",0.0000,0.0000
15770,"5285",0.0000,0.0000
15771,"5286",0.0000,0.0000
15772,"5287",0.0000,0.0000
15773,"5288",0.0000,0.0000
15774,"5289",0.0000,0.0000
15775,"5290",0.0000,0.0000
15776,"5291",0.0000,0.0000
15777,"5292",0.0000,0.0000
15778,"5293",110.9567,0.0000
15779,"5294",0.0000,0.0000
15780,"5295",0.0000,0.0000
15781,"5296",0.0000,0.0000
15782,"5297",0.0000,0.0000
15783,"5298",0.0000,0.0000
15784,"5299",0.0000,0.0000
15785,"5300",0.0000,0.0000
15786,"5301",0.0000,0.0000
15787,"5302",0.0000,0.0000
15788,"5303",0.0000,0.0000
15789,"5304",0.0000,0.0000
15790,"5305",0.0000,0.0000
15791,"5306",0.0000,0.0000
15792,"5307",0.0000,0.0000
15793,"5308",0.0000,0.0000
15794,"5309",0.0000,0.0000
15795,"5310",0.0000,0.0000
15796,"5311",9.2897,0.0000
15797,"5312",0.0000,0.0000
15798,"5313",0.0000,0.0000
15799,"5314",0.0000,0.0000
15800,"5315",0.0000,0.0000
15801,"5316",0.0000,0.0000
15802,"5317",0.0000,0.0000
15803,"5318",0.0000,0.0000
15804,"5319",0.0000,0.0000
15805,"5320",0.0000,0.0000
15806,"5321",0.0000,0.0000
15807,"5322",0.0000,0.0000
15808,"5323",2.7960,0.0000
15809,"5324",0.0000,0.0000
15810,"5325",0.0000,0.0000
15811,"5326",0.0000,0.0000
15812,"5327",0.0000,0.0000
15813,"5328",0.0000,0.0000
15814,"5329",0.0000,0.0000
15815,"5330",0.0000,0.0000
15816,"5331",0.0000,0.0000
15817,"5332",0.0000,0.0000
15818,"5333",0.0000,0.0000
15819,"5334",0.0000,0.0000
15820,"5335",0.0000,0.0000
15821,"5336",0.0000,0.0000
15822,"5337",0.0000,0.0000
15823,"5338",0.0000,0.0000
15824,"5339",0.5000,0.0000
15825,"5340",0.0000,0.0000
15826,"5341",0.0000,0.0000
15827,"5342",0.0000,0.0000
15828,"5343",0.0000,0.0000
15829,"5344",0.0000,0.0000
15830,"5345",0.0000,0.0000
15831,"5346",0.0000,0.0000
15832,"5347",0.0000,0.0000
15833,"5348",0.0000,0.0000
15834,"5349",0.0000,0.0000
15835,"5350",0.0000,0.0000
15836,"5351",0.0000,0.0000
15837,"5352",0.0000,0.0000
15838,"5353",0.0000,0.0000
15839,"5354",0.0000,0.0000
15840,"5355",0.0000,0.0000
15841,"5356",0.0000,0.0000
15842,"5357",41.4360,0.0000
15843,"5358",0.0000,0.0000
15844,"5359",0.0000,0.0000
15845,"5360",0.0000,0.0000
15846,"5361",0.0000,0.0000
15847,"5362",0.0000,0.0000
15848,"5363",0.0000,0.0000
15849,"5364",75.2117,0.0000
15850,"5365",0.0000,0.0000
15851,"5366",0.0000,0.0000
15852,"5367",0.0000,0.0000
15853,"5368",0.0000,0.0000
15854,"5369",0.0000,0.0000
15855,"5370",0.0000,0.0000
15856,"5371",0.0000,0.0000
15857,"5372",0.0000,0.0000
15858,"5373",0.0000,0.0000
15859,"5374",0.0000,0.0000
15860,"5375",0.0000,0.0000
15861,"5376",0.0000,0.0000
15862,"5377",0.0000,0.0000
15863,"5378",0.0000,0.0000
15864,"5379",0.0000,0.0000
15865,"5380",0.0000,0.0000
15866,"5381",0.0000,0.0000
15867,"5382",0.0000,0.0000
15868,"5383",0.0000,0.0000
15869,"5384",0.0000,0.0000
15870,"5385",0.0000,0.0000
15871,"5386",0.0000,0.0000
15872,"5387",0.0000,0.0000
15873,"5388",0.0000,0.0000
15874,"5389",24.4500,0.0000
15875,"5390",0.0000,0.0000
15876,"5391",0.0000,0.0000
15877,"5392",0.0000,0.0000
15878,"5393",0.0000,0.0000
15879,"5394",0.0000,0.0000
15880,"5395",0.0000,0.0000
15881,"5396",0.0000,0.0000
15882,"5397",0.0000,0.0000
15883,"5398",0.0000,0.0000
15884,"5399",0.0000,0.0000
15885,"5400",0.0000,0.0000
15886,"5401",0.0000,0.0000
15887,"5402",0.0000,0.0000
15888,"5403",0.0000,0.0000
15889,"5404",0.0000,0.0000
15890,"5405",0.0000,0.0000
15891,"5406",0.0000,0.0000
15892,"5407",0.0000,0.0000
15893,"5408",0.0000,0.0000
15894,"5409",0.0000,0.0000
15895,"5410",0.0000,0.0000
15896,"5411",0.0000,0.0000
15897,"5412",0.0000,0.0000
15898,"5413",52.6856,0.0000
15899,"5414",0.0000,0.0000
15900,"5415",0.0000,0.0000
15901,"5416",0.0000,0.0000
15902,"5417",0.0000,0.0000
15903,"5418",0.0000,0.0000
15904,"5419",0.0000,0.0000
15905,"5420",0.0000,0.0000
15906,"5421",0.0000,0.0000
15907,"5422",0.0000,0.0000
15908,"5423",0.0000,0.0000
15909,"5424",0.0000,0.0000
15910,"5425",0.0000,0.0000
15911,"5426",0.0000,0.0000
15912,"5427",0.0000,0.0000
15913,"5428",0.0000,0.0000
15914,"5429",0.0000,0.0000
15915,"5430",0.0000,0.0000
15916,"5431",0.0000,0.0000
15917,"5432",0.0000,0.0000
15918,"5433",0.0000,0.0000
15919,"5434",0.0000,0.0000
15920,"5435",0.0000,0.0000
15921,"5436",0.0000,0.0000
15922,"5437",0.0000,0.0000
15923,"5438",0.0000,0.0000
15924,"5439",0.0000,0.0000
15925,"5440",0.0000,0.0000
15926,"5441",0.0000,0.0000
15927,"5442",0.0000,0.0000
15928,"5443",0.0000,0.0000
15929,"5444",0.0000,0.0000
15930,"5445",0.0000,0.0000
15931,"5446",0.0000,0.0000
15932,"5447",0.0000,0.0000
15933,"5448",0.0000,0.0000
15934,"5449",0.0000,0.0000
15935,"5450",0.0000,0.0000
15936,"5451",0.0000,0.0000
15937,"5452",0.0000,0.0000
15938,"5453",0.0000,0.0000
15939,"5454",0.0000,0.0000
15940,"5455",0.0000,0.0000
15941,"5456",0.0000,0.0000
15942,"5457",0.0000,0.0000
15943,"5458",0.0000,0.0000
15944,"5459",36.5097,0.0000
15945,"5460",0.0000,0.0000
15946,"5461",0.0000,0.0000
15947,"5462",56.5978,0.0000
15948,"5463",0.0000,0.0000
15949,"5464",0.0000,0.0000
15950,"5465",0.0000,0.0000
15951,"5466",0.0000,0.0000
15952,"5467",0.0000,0.0000
15953,"5468",0.0000,0.0000
15954,"5469",0.0000,0.0000
15955,"5470",0.0000,0.0000
15956,"5471",0.0000,0.0000
15957,"5472",0.0000,0.0000
15958,"5473",0.0000,0.0000
15959,"5474",0.0000,0.0000
15960,"5475",0.0000,0.0000
15961,"5476",0.0000,0.0000
15962,"5477",0.0000,0.0000
15963,"5478",0.0000,0.0000
15964,"5479",0.0000,0.0000
15965,"5480",0.0000,0.0000
15966,"5481",0.0000,0.0000
15967,"5482",0.0000,0.0000
15968,"5483",0.0000,0.0000
15969,"5484",0.0000,0.0000
15970,"5485",0.0000,0.0000
15971,"5486",0.0000,0.0000
15972,"5487",0.0000,0.0000
15973,"5488",0.0000,0.0000
15974,"5489",0.0000,0.0000
15975,"5490",0.0000,0.0000
15976,"5491",0.0000,0.0000
15977,"5492",0.0000,0.0000
15978,"5493",0.0000,0.0000
15979,"5494",0.0000,0.0000
15980,"5495",0.0000,0.0000
15981,"5496",0.0000,0.0000
15982,"5497",0.0000,0.0000
15983,"5498",0.0000,0.0000
15984,"5499",0.0000,0.0000
15985,"5500",0.0000,0.0000
15986,"5501",0.0000,0.0000
15987,"5502",0.0000,0.0000
15988,"5503",0.0000,0.0000
15989,"5504",0.0000,0.0000
15990,"5505",48.7200,0.0000
15991,"5506",0.0000,0.0000
15992,"5507",0.0000,0.0000
15993,"5508",0.0000,0.0000
15994,"5509",0.0000,0.0000
15995,"5510",0.0000,0.0000
15996,"5511",0.0000,0.0000
15997,"5512",0.0000,0.0000
15998,"5513",0.0000,0.0000
15999,"5514",0.0000,0.0000
16000,"5515",0.0000,0.0000
16001,"5516",0.0000,0.0000
16002,"5517",0.0000,0.0000
16003,"5518",0.0000,0.0000
16004,"5519",0.0000,0.0000
16005,"5520",0.0000,0.0000
16006,"5521",0.0000,0.0000
16007,"5522",0.0000,0.0000
16008,"5523",0.0000,0.0000
16009,"5524",0.0000,0.0000
16010,"5525",0.0000,0.0000
16011,"5526",0.0000,0.0000
16012,"5527",0.0000,0.0000
16013,"5528",0.0000,0.0000
16014,"5529",0.0000,0.0000
16015,"5530",0.0000,0.0000
16016,"5531",11.9112,0.0000
16017,"5532",0.0000,0.0000
16018,"5533",0.0000,0.0000
16019,"5534",0.0000,0.0000
16020,"5535",0.0000,0.0000
16021,"5536",0.0000,0.0000
16022,"5537",0.0000,0.0000
16023,"5538",1.0000,0.0000
16024,"5539",0.0000,0.0000
16025,"5540",0.0000,0.0000
16026,"5541",0.0000,0.0000
16027,"5542",0.0000,0.0000
16028,"5543",0.0000,0.0000
16029,"5544",0.0000,0.0000
16030,"5545",0.0000,0.0000
16031,"5546",0.0000,0.0000
16032,"5547",0.0000,0.0000
16033,"5548",0.0000,0.0000
16034,"5549",0.0000,0.0000
16035,"5550",0.0000,0.0000
16036,"5551",0.0000,0.0000
16037,"5552",0.0000,0.0000
16038,"5553",0.0000,0.0000
16039,"5554",0.0000,0.0000
16040,"5555",0.0000,0.0000
16041,"5556",0.0000,0.0000
16042,"5557",0.0000,0.0000
16043,"5558",0.0000,0.0000
16044,"5559",0.0000,0.0000
16045,"5560",0.0000,0.0000
16046,"5561",0.0000,0.0000
16047,"5562",0.0000,0.0000
16048,"5563",0.0000,0.0000
16049,"5564",0.0000,0.0000
16050,"5565",0.0000,0.0000
16051,"5566",0.0000,0.0000
16052,"5567",0.0000,0.0000
16053,"5568",0.0000,0.0000
16054,"5569",0.0000,0.0000
16055,"5570",0.0000,0.0000
16056,"5571",0.0000,0.0000
16057,"5572",0.0000,0.0000
16058,"5573",0.0000,0.0000
16059,"5574",0.0000,0.0000
16060,"5575",0.0000,0.0000
16061,"5576",0.0000,0.0000
16062,"5577",0.0000,0.0000
16063,"5578",0.0000,0.0000
16064,"5579",0.0000,0.0000
16065,"5580",0.0000,0.0000
16066,"5581",0.0000,0.0000
16067,"5582",0.0000,0.0000
16068,"5583",0.0000,0.0000
16069,"5584",0.0000,0.0000
16070,"5585",0.0000,0.0000
16071,"5586",28.7220,0.0000
16072,"5587",0.0000,0.0000
16073,"5588",222.7110,0.0000
16074,"5589",0.5000,0.0000
16075,"5590",0.0000,0.0000
16076,"5591",0.0000,0.0000
16077,"5592",0.0000,0.0000
16078,"5593",0.0000,0.0000
16079,"5594",0.0000,0.0000
16080,"5595",0.0000,0.0000
16081,"5596",0.0000,0.0000
16082,"5597",0.0000,0.0000
16083,"5598",0.0000,0.0000
16084,"5599",0.0000,0.0000
16085,"5600",0.0000,0.0000
16086,"5601",0.0000,0.0000
16087,"5602",0.0000,0.0000
16088,"5603",0.0000,0.0000
16089,"5604",0.0000,0.0000
16090,"5605",0.0000,0.0000
16091,"5606",0.0000,0.0000
16092,"5607",0.0000,0.0000
16093,"5608",0.0000,0.0000
16094,"5609",0.0000,0.0000
16095,"5610",0.0000,0.0000
16096,"5611",0.0000,0.0000
16097,"5612",0.0000,0.0000
16098,"5613",0.0000,0.0000
16099,"5614",0.0000,0.0000
16100,"5615",0.0000,0.0000
16101,"5616",7.3880,0.0000
16102,"5617",0.0000,0.0000
16103,"5618",0.0000,0.0000
16104,"5619",0.0000,0.0000
16105,"5620",0.0000,0.0000
16106,"5621",0.0000,0.0000
16107,"5622",0.0000,0.0000
16108,"5623",0.0000,0.0000
16109,"5624",0.0000,0.0000
16110,"5625",67.3628,0.0000
16111,"5626",0.0000,0.0000
16112,"5627",0.0000,0.0000
16113,"5628",0.0000,0.0000
16114,"5629",0.0000,0.0000
16115,"5630",0.0000,0.0000
16116,"5631",0.0000,0.0000
16117,"5632",0.0000,0.0000
16118,"5633",0.0000,0.0000
16119,"5634",0.0000,0.0000
16120,"5635",0.0000,0.0000
16121,"5636",0.0000,0.0000
16122,"5637",0.0000,0.0000
16123,"5638",0.0000,0.0000
16124,"5639",0.0000,0.0000
16125,"5640",0.0000,0.0000
16126,"5641",0.0000,0.0000
16127,"5642",0.0000,0.0000
16128,"5643",0.0000,0.0000
16129,"5644",34.6999,0.0000
16130,"5645",0.0000,0.0000
16131,"5646",0.0000,0.0000
16132,"5647",0.0000,0.0000
16133,"5648",0.0000,0.0000
16134,"5649",0.0000,0.0000
16135,"5650",0.0000,0.0000
16136,"5651",0.0000,0.0000
16137,"5652",0.0000,0.0000
16138,"5653",0.0000,0.0000
16139,"5654",0.0000,0.0000
16140,"5655",0.0000,0.0000
16141,"5656",0.0000,0.0000
16142,"5657",0.0000,0.0000
16143,"5658",0.0000,0.0000
16144,"5659",0.0000,0.0000
16145,"5660",0.0000,0.0000
16146,"5661",0.0000,0.0000
16147,"5662",0.0000,0.0000
16148,"5663",0.0000,0.0000
16149,"5664",0.0000,0.0000
16150,"5665",0.0000,0.0000
16151,"5666",0.0000,0.0000
16152,"5667",21.2500,0.0000
16153,"5668",0.0000,0.0000
16154,"5669",0.0000,0.0000
16155,"5670",0.0000,0.0000
16156,"5671",0.0000,0.0000
16157,"5672",0.0000,0.0000
16158,"5673",0.0000,0.0000
16159,"5674",0.0000,0.0000
16160,"5675",0.0000,0.0000
16161,"5676",0.0000,0.0000
16162,"5677",0.0000,0.0000
16163,"5678",0.0000,0.0000
16164,"5679",50.1834,0.0000
16165,"5680",0.0000,0.0000
16166,"5681",143.6598,0.0000
16167,"5682",0.0000,0.0000
16168,"5683",0.0000,0.0000
16169,"5684",0.0000,0.0000
16170,"5685",0.0000,0.0000
16171,"5686",0.0000,0.0000
16172,"5687",0.0000,0.0000
16173,"5688",0.0000,0.0000
16174,"5689",0.0000,0.0000
16175,"5690",0.0000,0.0000
16176,"5691",0.0000,0.0000
16177,"5692",0.0000,0.0000
16178,"5693",58.3218,0.0000
16179,"5694",0.0000,0.0000
16180,"5695",0.0000,0.0000
16181,"5696",0.0000,0.0000
16182,"5697",0.0000,0.0000
16183,"5698",0.0000,0.0000
16184,"5699",0.0000,0.0000
16185,"5700",0.0000,0.0000
16186,"5701",0.0000,0.0000
16187,"5702",0.0000,0.0000
16188,"5703",0.0000,0.0000
16189,"5704",0.0000,0.0000
16190,"5705",0.0000,0.0000
16191,"5706",0.0000,0.0000
16192,"5707",0.0000,0.0000
16193,"5708",0.0000,0.0000
16194,"5709",0.0000,0.0000
16195,"5710",0.0000,0.0000
16196,"5711",0.0000,0.0000
16197,"5712",0.0000,0.0000
16198,"5713",0.0000,0.0000
16199,"5714",100.1414,0.0000
16200,"5715",0.0000,0.0000
16201,"5716",0.0000,0.0000
16202,"5717",0.0000,0.0000
16203,"5718",0.0000,0.0000
16204,"5719",0.0000,0.0000
16205,"5720",0.0000,0.0000
16206,"5721",0.0000,0.0000
16207,"5722",19.9450,0.0000
16208,"5723",0.0000,0.0000
16209,"5724",0.0000,0.0000
16210,"5725",0.0000,0.0000
16211,"5726",0.5000,0.0000
16212,"5727",0.0000,0.0000
16213,"5728",0.0000,0.0000
16214,"5729",0.0000,0.0000
16215,"5730",17.1828,0.0000
16216,"5731",0.6170,0.0000
16217,"5732",0.5000,0.0000
16218,"5733",0.0000,0.0000
16219,"5734",0.0000,0.0000
16220,"5735",0.0000,0.0000
16221,"5736",0.0000,0.0000
16222,"5737",0.0000,0.0000
16223,"5738",0.0000,0.0000
16224,"5739",0.0000,0.0000
16225,"5740",0.0000,0.0000
16226,"5741",0.0000,0.0000
16227,"5742",78.8017,0.0000
16228,"5743",-2.4950,0.0000
16229,"5744",0.0000,0.0000
16230,"5745",0.0000,0.0000
16231,"5746",0.0000,0.0000
16232,"5747",0.0000,0.0000
16233,"5748",0.0000,0.0000
16234,"5749",0.0000,0.0000
16235,"5750",0.0000,0.0000
16236,"5751",0.0000,0.0000
16237,"5752",18.0000,0.0000
16238,"5753",0.0000,0.0000
16239,"5754",0.0000,0.0000
16240,"5755",0.0000,0.0000
16241,"5756",85.0853,0.0000
16242,"5757",0.0000,0.0000
16243,"5758",0.0000,0.0000
16244,"5759",0.0000,0.0000
16245,"5760",0.0000,0.0000
16246,"5761",0.0000,0.0000
16247,"5762",0.0000,0.0000
16248,"5763",0.0000,0.0000
16249,"5764",0.0000,0.0000
16250,"5765",0.0000,0.0000
16251,"5766",0.0000,0.0000
16252,"5767",0.0000,0.0000
16253,"5768",0.0000,0.0000
16254,"5769",0.0000,0.0000
16255,"5770",0.0000,0.0000
16256,"5771",0.0000,0.0000
16257,"5772",0.0000,0.0000
16258,"5773",0.0000,0.0000
16259,"5774",0.0000,0.0000
16260,"5775",0.0000,0.0000
16261,"5776",0.0000,0.0000
16262,"5777",0.0000,0.0000
16263,"5778",0.0000,0.0000
16264,"5779",0.0000,0.0000
16265,"5780",0.0000,0.0000
16266,"5781",0.0000,0.0000
16267,"5782",0.0000,0.0000
16268,"5783",0.0000,0.0000
16269,"5784",0.0000,0.0000
16270,"5785",0.0000,0.0000
16271,"5786",0.0000,0.0000
16272,"5787",0.0000,0.0000
16273,"5788",0.0000,0.0000
16274,"5789",0.0000,0.0000
16275,"5790",0.0000,0.0000
16276,"5791",0.0000,0.0000
16277,"5792",0.0000,0.0000
16278,"5793",0.0000,0.0000
16279,"5794",0.0000,0.0000
16280,"5795",0.0000,0.0000
16281,"5796",0.0000,0.0000
16282,"5797",0.0000,0.0000
16283,"5798",0.0000,0.0000
16284,"5799",0.0000,0.0000
16285,"5800",0.0000,0.0000
16286,"5801",0.0000,0.0000
16287,"5802",0.0000,0.0000
16288,"5803",0.0000,0.0000
16289,"5804",16.6362,0.0000
16290,"5805",0.0000,0.0000
16291,"5806",0.0000,0.0000
16292,"5807",0.0000,0.0000
16293,"5808",87.2964,0.0000
16294,"5809",0.0000,0.0000
16295,"5810",0.0000,0.0000
16296,"5811",0.0000,0.0000
16297,"5812",0.0000,0.0000
16298,"5813",0.0000,0.0000
16299,"5814",0.0000,0.0000
16300,"5815",0.0000,0.0000
16301,"5816",0.0000,0.0000
16302,"5817",0.0000,0.0000
16303,"5818",0.0000,0.0000
16304,"5819",0.0000,0.0000
16305,"5820",28.7458,0.0000
16306,"5821",0.0000,0.0000
16307,"5822",0.0000,0.0000
16308,"5823",0.0087,0.0000
16309,"5824",223.2451,0.0000
16310,"5825",0.0000,0.0000
16311,"5826",0.0000,0.0000
16312,"5827",0.0000,0.0000
16313,"5828",0.0000,0.0000
16314,"5829",0.0000,0.0000
16315,"5830",1.0000,0.0000
16316,"5831",0.0000,0.0000
16317,"5832",0.0000,0.0000
16318,"5833",0.0000,0.0000
16319,"5834",0.0000,0.0000
16320,"5835",0.0000,0.0000
16321,"5836",0.0000,0.0000
16322,"5837",0.0000,0.0000
16323,"5838",0.0000,0.0000
16324,"5839",0.0000,0.0000
16325,"5840",0.0000,0.0000
16326,"5841",0.0000,0.0000
16327,"5842",0.0000,0.0000
16328,"5843",0.0036,0.0000
16329,"5844",0.0000,0.0000
16330,"5845",0.0000,0.0000
16331,"5846",0.0000,0.0000
16332,"5847",0.0000,0.0000
16333,"5848",0.0000,0.0000
16334,"5849",0.0000,0.0000
16335,"5850",0.0000,0.0000
16336,"5851",0.0000,0.0000
16337,"5852",0.0000,0.0000
16338,"5853",0.0000,0.0000
16339,"5854",0.0000,0.0000
16340,"5855",0.0000,0.0000
16341,"5856",0.0000,0.0000
16342,"5857",0.0000,0.0000
16343,"5858",0.0000,0.0000
16344,"5859",0.0000,0.0000
16345,"5860",70.6320,0.0000
16346,"5861",0.0000,0.0000
16347,"5862",0.0000,0.0000
16348,"5863",0.0000,0.0000
16349,"5864",0.0000,0.0000
16350,"5865",0.0000,0.0000
16351,"5866",0.0000,0.0000
16352,"5867",0.0000,0.0000
16353,"5868",0.0000,0.0000
16354,"5869",0.0000,0.0000
16355,"5870",0.0000,0.0000
16356,"5871",124.9357,0.0000
16357,"5872",0.0000,0.0000
16358,"5873",-2.4950,0.0000
16359,"5874",0.0000,0.0000
16360,"5875",0.0000,0.0000
16361,"5876",0.0000,0.0000
16362,"5877",0.0000,0.0000
16363,"5878",0.0000,0.0000
16364,"5879",0.0000,0.0000
16365,"5880",298.7880,0.0000
16366,"5881",0.0000,0.0000
16367,"5882",0.0000,0.0000
16368,"5883",0.0000,0.0000
16369,"5884",0.0000,0.0000
16370,"5885",0.0000,0.0000
16371,"5886",0.0000,0.0000
16372,"5887",0.0000,0.0000
16373,"5888",0.0000,0.0000
16374,"5889",0.0000,0.0000
16375,"5890",0.0000,0.0000
16376,"5891",0.0000,0.0000
16377,"5892",0.0000,0.0000
16378,"5893",0.0000,0.0000
16379,"5894",0.0000,0.0000
16380,"5895",0.0000,0.0000
16381,"5896",0.0000,0.0000
16382,"5897",0.0000,0.0000
16383,"5898",27.7600,0.0000
16384,"5899",0.0000,0.0000
16385,"5900",0.0000,0.0000
16386,"5901",0.0000,0.0000
16387,"5902",0.0000,0.0000
16388,"5903",43.1400,0.0000
16389,"5904",0.0000,0.0000
16390,"5905",1.4509,0.0000
16391,"5906",0.0000,0.0000
16392,"5907",0.0000,0.0000
16393,"5908",0.0000,0.0000
16394,"5909",0.0000,0.0000
16395,"5910",0.0000,0.0000
16396,"5911",0.0000,0.0000
16397,"5912",0.0000,0.0000
16398,"5913",0.0000,0.0000
16399,"5914",0.0000,0.0000
16400,"5915",24.9922,0.0000
16401,"5916",0.0000,0.0000
16402,"5917",0.0000,0.0000
16403,"5918",0.0000,0.0000
16404,"5919",0.0000,0.0000
16405,"5920",0.0000,0.0000
16406,"5921",61.4960,0.0000
16407,"5922",0.0000,0.0000
16408,"5923",0.0000,0.0000
16409,"5924",0.0000,0.0000
16410,"5925",27.3746,0.0000
16411,"5926",0.0000,0.0000
16412,"5927",0.0000,0.0000
16413,"5928",0.0000,0.0000
